shift_id,restaurant_id,employee_id,employee_name,role,shift_start,shift_end,actual_start,actual_end,hours_worked,hourly_rate,shift_earnings,orders_handled,tips_received,performance_rating,notes
SHIFT10627,crust-crumble-001,EMP017,Employee 24,CASHIER,2025-12-02T06:00:00,2025-12-02T14:00:00,2025-12-02T05:47:00,2025-12-02T13:52:00,8.08,160,1293.33,0,0,4.9,Training new staff
SHIFT10628,crust-crumble-001,EMP090,Employee 37,BARISTA,2025-09-11T18:00:00,2025-09-12T02:00:00,2025-09-11T17:51:00,2025-09-12T02:11:00,8.33,200,1666.67,0,0,4.9,On time
SHIFT10629,sweet-delights-001,EMP076,Employee 4,BARISTA,2025-09-11T14:00:00,2025-09-11T22:00:00,2025-09-11T14:10:00,2025-09-11T21:53:00,7.72,200,1543.33,0,0,3.7,Handled rush hour well
SHIFT10630,crust-crumble-001,EMP081,Employee 37,KITCHEN_HELPER,2025-12-05T18:00:00,2025-12-06T02:00:00,2025-12-05T17:53:00,2025-12-06T02:17:00,8.4,130,1092,0,0,3.7,
SHIFT10631,golden-spoon-001,EMP024,Employee 11,BARISTA,2025-10-12T14:00:00,2025-10-12T22:00:00,2025-10-12T14:01:00,2025-10-12T21:52:00,7.85,200,1570,0,0,3.6,On time
SHIFT10632,burger-blvd-001,EMP047,Employee 36,BARISTA,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T13:49:00,2025-09-24T22:14:00,8.42,200,1683.33,0,0,3.7,On time
SHIFT10633,bean-brew-001,EMP013,Employee 20,SERVER,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T14:09:00,2025-09-24T22:06:00,7.95,150,1192.5,50,99.99,4.7,
SHIFT10634,noodle-nation-001,EMP026,Employee 69,DELIVERY_MANAGER,2025-10-16T14:00:00,2025-10-16T22:00:00,2025-10-16T14:01:00,2025-10-16T22:10:00,8.15,180,1467,0,0,4.1,On time
SHIFT10635,golden-spoon-001,EMP019,Employee 56,KITCHEN_HELPER,2025-10-29T06:00:00,2025-10-29T14:00:00,2025-10-29T05:46:00,2025-10-29T14:02:00,8.27,130,1074.67,0,0,4.1,On time
SHIFT10636,sweet-delights-001,EMP015,Employee 41,CHEF,2025-09-30T14:00:00,2025-09-30T22:00:00,2025-09-30T13:53:00,2025-09-30T22:16:00,8.38,250,2095.83,26,0,3.6,
SHIFT10637,bean-brew-001,EMP073,Employee 92,SERVER,2025-10-03T14:00:00,2025-10-03T22:00:00,2025-10-03T14:01:00,2025-10-03T22:13:00,8.2,150,1230,58,376.64,4.9,Handled rush hour well
SHIFT10638,bean-brew-001,EMP092,Employee 82,CHEF,2025-09-13T14:00:00,2025-09-13T22:00:00,2025-09-13T13:54:00,2025-09-13T21:58:00,8.07,250,2016.67,35,0,4.6,
SHIFT10639,crust-crumble-001,EMP078,Employee 35,CASHIER,2025-10-04T06:00:00,2025-10-04T14:00:00,2025-10-04T05:55:00,2025-10-04T14:03:00,8.13,160,1301.33,0,0,4.5,Handled rush hour well
SHIFT10640,bean-brew-001,EMP066,Employee 68,CASHIER,2025-11-24T14:00:00,2025-11-24T22:00:00,2025-11-24T14:10:00,2025-11-24T22:02:00,7.87,160,1258.67,0,0,4.2,Training new staff
SHIFT10641,noodle-nation-001,EMP025,Employee 79,BARISTA,2025-09-26T06:00:00,2025-09-26T14:00:00,2025-09-26T06:01:00,2025-09-26T13:54:00,7.88,200,1576.67,0,0,4.7,Training new staff
SHIFT10642,sweet-delights-001,EMP005,Employee 26,BARISTA,2025-12-04T18:00:00,2025-12-05T02:00:00,2025-12-04T18:09:00,2025-12-05T01:55:00,7.77,200,1553.33,0,0,4.7,Handled rush hour well
SHIFT10643,noodle-nation-001,EMP071,Employee 51,CASHIER,2025-09-22T14:00:00,2025-09-22T22:00:00,2025-09-22T14:10:00,2025-09-22T22:05:00,7.92,160,1266.67,0,0,4.9,
SHIFT10644,noodle-nation-001,EMP097,Employee 54,CASHIER,2025-10-12T06:00:00,2025-10-12T14:00:00,2025-10-12T06:10:00,2025-10-12T14:06:00,7.93,160,1269.33,0,0,4.3,Training new staff
SHIFT10645,bean-brew-001,EMP033,Employee 94,CHEF,2025-09-27T06:00:00,2025-09-27T14:00:00,2025-09-27T05:52:00,2025-09-27T14:12:00,8.33,250,2083.33,33,0,4.2,Training new staff
SHIFT10646,burger-blvd-001,EMP059,Employee 91,KITCHEN_HELPER,2025-09-27T06:00:00,2025-09-27T14:00:00,2025-09-27T05:54:00,2025-09-27T13:56:00,8.03,130,1044.33,0,0,3.9,Training new staff
SHIFT10647,noodle-nation-001,EMP019,Employee 43,SERVER,2025-09-25T06:00:00,2025-09-25T14:00:00,2025-09-25T05:54:00,2025-09-25T14:16:00,8.37,150,1255,71,242.71,3.6,Handled rush hour well
SHIFT10648,crust-crumble-001,EMP054,Employee 36,CHEF,2025-11-17T18:00:00,2025-11-18T02:00:00,2025-11-17T18:05:00,2025-11-18T02:17:00,8.2,250,2050,45,0,3.6,Handled rush hour well
SHIFT10649,burger-blvd-001,EMP024,Employee 69,KITCHEN_HELPER,2025-10-17T18:00:00,2025-10-18T02:00:00,2025-10-17T17:54:00,2025-10-18T02:15:00,8.35,130,1085.5,0,0,4.5,Training new staff
SHIFT10650,sweet-delights-001,EMP096,Employee 99,CHEF,2025-09-25T06:00:00,2025-09-25T14:00:00,2025-09-25T06:01:00,2025-09-25T14:14:00,8.22,250,2054.17,54,0,4.8,On time
SHIFT10651,bean-brew-001,EMP048,Employee 9,CASHIER,2025-11-12T06:00:00,2025-11-12T14:00:00,2025-11-12T06:07:00,2025-11-12T13:58:00,7.85,160,1256,0,0,5,
SHIFT10652,bean-brew-001,EMP027,Employee 73,CHEF,2025-10-17T14:00:00,2025-10-17T22:00:00,2025-10-17T14:09:00,2025-10-17T21:50:00,7.68,250,1920.83,20,0,3.6,
SHIFT10653,crust-crumble-001,EMP078,Employee 82,CHEF,2025-10-05T06:00:00,2025-10-05T14:00:00,2025-10-05T06:10:00,2025-10-05T13:50:00,7.67,250,1916.67,29,0,4.4,Training new staff
SHIFT10654,golden-spoon-001,EMP060,Employee 28,CHEF,2025-10-05T18:00:00,2025-10-06T02:00:00,2025-10-05T17:54:00,2025-10-06T01:51:00,7.95,250,1987.5,47,0,4.3,On time
SHIFT10655,burger-blvd-001,EMP050,Employee 44,BARISTA,2025-11-07T06:00:00,2025-11-07T14:00:00,2025-11-07T05:54:00,2025-11-07T14:16:00,8.37,200,1673.33,0,0,5,Handled rush hour well
SHIFT10656,bean-brew-001,EMP022,Employee 93,CASHIER,2025-09-29T06:00:00,2025-09-29T14:00:00,2025-09-29T06:02:00,2025-09-29T13:55:00,7.88,160,1261.33,0,0,4.7,
SHIFT10657,bean-brew-001,EMP023,Employee 53,DELIVERY_MANAGER,2025-10-29T18:00:00,2025-10-30T02:00:00,2025-10-29T18:03:00,2025-10-30T02:20:00,8.28,180,1491,0,0,4.2,Training new staff
SHIFT10658,noodle-nation-001,EMP019,Employee 22,KITCHEN_HELPER,2025-10-23T06:00:00,2025-10-23T14:00:00,2025-10-23T06:06:00,2025-10-23T13:51:00,7.75,130,1007.5,0,0,4.1,
SHIFT10659,crust-crumble-001,EMP098,Employee 64,KITCHEN_HELPER,2025-10-15T06:00:00,2025-10-15T14:00:00,2025-10-15T05:51:00,2025-10-15T14:09:00,8.3,130,1079,0,0,3.7,
SHIFT10660,golden-spoon-001,EMP021,Employee 57,CASHIER,2025-10-20T18:00:00,2025-10-21T02:00:00,2025-10-20T17:45:00,2025-10-21T02:13:00,8.47,160,1354.67,0,0,4.1,On time
SHIFT10661,noodle-nation-001,EMP008,Employee 82,CASHIER,2025-10-13T18:00:00,2025-10-14T02:00:00,2025-10-13T17:54:00,2025-10-14T01:59:00,8.08,160,1293.33,0,0,4.3,Handled rush hour well
SHIFT10662,crust-crumble-001,EMP006,Employee 24,SERVER,2025-11-30T06:00:00,2025-11-30T14:00:00,2025-11-30T06:06:00,2025-11-30T14:16:00,8.17,150,1225,60,355.4,3.9,Training new staff
SHIFT10663,golden-spoon-001,EMP051,Employee 50,KITCHEN_HELPER,2025-10-21T14:00:00,2025-10-21T22:00:00,2025-10-21T14:05:00,2025-10-21T21:51:00,7.77,130,1009.67,0,0,3.5,Handled rush hour well
SHIFT10664,crust-crumble-001,EMP069,Employee 73,KITCHEN_HELPER,2025-10-21T18:00:00,2025-10-22T02:00:00,2025-10-21T18:09:00,2025-10-22T01:53:00,7.73,130,1005.33,0,0,4.7,On time
SHIFT10665,golden-spoon-001,EMP047,Employee 72,KITCHEN_HELPER,2025-09-25T18:00:00,2025-09-26T02:00:00,2025-09-25T18:03:00,2025-09-26T02:08:00,8.08,130,1050.83,0,0,3.7,Handled rush hour well
SHIFT10666,bean-brew-001,EMP051,Employee 71,SERVER,2025-10-21T18:00:00,2025-10-22T02:00:00,2025-10-21T17:45:00,2025-10-22T01:55:00,8.17,150,1225,79,250.07,4.6,On time
SHIFT10667,sweet-delights-001,EMP070,Employee 56,DELIVERY_MANAGER,2025-11-01T18:00:00,2025-11-02T02:00:00,2025-11-01T17:58:00,2025-11-02T01:55:00,7.95,180,1431,0,0,4.1,On time
SHIFT10668,bean-brew-001,EMP013,Employee 61,SERVER,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:04:00,2025-09-23T13:50:00,7.77,150,1165,69,167.28,3.6,Handled rush hour well
SHIFT10669,sweet-delights-001,EMP032,Employee 72,SERVER,2025-11-11T06:00:00,2025-11-11T14:00:00,2025-11-11T06:05:00,2025-11-11T14:09:00,8.07,150,1210,75,345.66,4.2,Training new staff
SHIFT10670,noodle-nation-001,EMP020,Employee 80,CHEF,2025-10-26T06:00:00,2025-10-26T14:00:00,2025-10-26T05:50:00,2025-10-26T13:53:00,8.05,250,2012.5,39,0,4.3,On time
SHIFT10671,golden-spoon-001,EMP028,Employee 5,CASHIER,2025-10-06T18:00:00,2025-10-07T02:00:00,2025-10-06T18:09:00,2025-10-07T02:02:00,7.88,160,1261.33,0,0,3.7,
SHIFT10672,crust-crumble-001,EMP035,Employee 43,KITCHEN_HELPER,2025-11-28T14:00:00,2025-11-28T22:00:00,2025-11-28T14:01:00,2025-11-28T22:14:00,8.22,130,1068.17,0,0,3.8,Handled rush hour well
SHIFT10673,noodle-nation-001,EMP032,Employee 78,BARISTA,2025-11-24T18:00:00,2025-11-25T02:00:00,2025-11-24T17:47:00,2025-11-25T02:12:00,8.42,200,1683.33,0,0,4.6,Handled rush hour well
SHIFT10674,crust-crumble-001,EMP070,Employee 27,KITCHEN_HELPER,2025-09-13T14:00:00,2025-09-13T22:00:00,2025-09-13T14:08:00,2025-09-13T22:14:00,8.1,130,1053,0,0,4.5,Training new staff
SHIFT10675,golden-spoon-001,EMP018,Employee 76,DELIVERY_MANAGER,2025-12-04T06:00:00,2025-12-04T14:00:00,2025-12-04T06:10:00,2025-12-04T14:07:00,7.95,180,1431,0,0,4.2,Handled rush hour well
SHIFT10676,golden-spoon-001,EMP095,Employee 52,CASHIER,2025-11-21T14:00:00,2025-11-21T22:00:00,2025-11-21T13:56:00,2025-11-21T21:51:00,7.92,160,1266.67,0,0,4.7,Handled rush hour well
SHIFT10677,bean-brew-001,EMP080,Employee 37,CHEF,2025-12-04T18:00:00,2025-12-05T02:00:00,2025-12-04T17:47:00,2025-12-05T02:13:00,8.43,250,2108.33,14,0,4.1,Handled rush hour well
SHIFT10678,sweet-delights-001,EMP095,Employee 46,CASHIER,2025-11-23T06:00:00,2025-11-23T14:00:00,2025-11-23T06:05:00,2025-11-23T14:07:00,8.03,160,1285.33,0,0,3.8,Training new staff
SHIFT10679,sweet-delights-001,EMP027,Employee 11,BARISTA,2025-11-15T06:00:00,2025-11-15T14:00:00,2025-11-15T05:55:00,2025-11-15T14:08:00,8.22,200,1643.33,0,0,3.9,Training new staff
SHIFT10680,crust-crumble-001,EMP035,Employee 58,CHEF,2025-10-09T06:00:00,2025-10-09T14:00:00,2025-10-09T06:02:00,2025-10-09T14:09:00,8.12,250,2029.17,79,0,3.7,Training new staff
SHIFT10681,burger-blvd-001,EMP063,Employee 77,KITCHEN_HELPER,2025-10-26T14:00:00,2025-10-26T22:00:00,2025-10-26T13:57:00,2025-10-26T21:58:00,8.02,130,1042.17,0,0,3.5,Handled rush hour well
SHIFT10682,sweet-delights-001,EMP056,Employee 46,SERVER,2025-10-26T18:00:00,2025-10-27T02:00:00,2025-10-26T17:54:00,2025-10-27T02:14:00,8.33,150,1250,16,76.77,4.8,Training new staff
SHIFT10683,noodle-nation-001,EMP031,Employee 61,KITCHEN_HELPER,2025-10-20T14:00:00,2025-10-20T22:00:00,2025-10-20T13:55:00,2025-10-20T22:17:00,8.37,130,1087.67,0,0,5,Handled rush hour well
SHIFT10684,sweet-delights-001,EMP089,Employee 43,DELIVERY_MANAGER,2025-10-08T06:00:00,2025-10-08T14:00:00,2025-10-08T05:47:00,2025-10-08T13:50:00,8.05,180,1449,0,0,4.7,
SHIFT10685,noodle-nation-001,EMP057,Employee 45,CHEF,2025-12-03T06:00:00,2025-12-03T14:00:00,2025-12-03T05:59:00,2025-12-03T13:54:00,7.92,250,1979.17,24,0,3.5,On time
SHIFT10686,sweet-delights-001,EMP074,Employee 23,DELIVERY_MANAGER,2025-11-10T06:00:00,2025-11-10T14:00:00,2025-11-10T05:57:00,2025-11-10T14:17:00,8.33,180,1500,0,0,3.7,On time
SHIFT10687,sweet-delights-001,EMP009,Employee 11,BARISTA,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T05:54:00,2025-09-23T14:04:00,8.17,200,1633.33,0,0,4.9,On time
SHIFT10688,crust-crumble-001,EMP006,Employee 54,CHEF,2025-12-07T06:00:00,2025-12-07T14:00:00,2025-12-07T05:59:00,2025-12-07T13:59:00,8,250,2000,54,0,4.8,On time
SHIFT10689,burger-blvd-001,EMP080,Employee 65,SERVER,2025-10-01T18:00:00,2025-10-02T02:00:00,2025-10-01T17:54:00,2025-10-02T02:20:00,8.43,150,1265,35,163.65,4.9,Handled rush hour well
SHIFT10690,golden-spoon-001,EMP058,Employee 73,SERVER,2025-09-26T06:00:00,2025-09-26T14:00:00,2025-09-26T06:00:00,2025-09-26T14:14:00,8.23,150,1235,50,144.76,4.2,Training new staff
SHIFT10691,bean-brew-001,EMP100,Employee 80,SERVER,2025-10-24T06:00:00,2025-10-24T14:00:00,2025-10-24T05:51:00,2025-10-24T13:52:00,8.02,150,1202.5,50,413.99,3.6,Training new staff
SHIFT10692,sweet-delights-001,EMP045,Employee 64,DELIVERY_MANAGER,2025-10-16T06:00:00,2025-10-16T14:00:00,2025-10-16T06:02:00,2025-10-16T14:11:00,8.15,180,1467,0,0,4.7,Training new staff
SHIFT10693,bean-brew-001,EMP051,Employee 45,CHEF,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:45:00,2025-09-24T02:08:00,8.38,250,2095.83,22,0,3.7,
SHIFT10694,bean-brew-001,EMP020,Employee 70,BARISTA,2025-10-10T18:00:00,2025-10-11T02:00:00,2025-10-10T17:55:00,2025-10-11T02:11:00,8.27,200,1653.33,0,0,4.1,On time
SHIFT10695,noodle-nation-001,EMP066,Employee 54,CHEF,2025-10-22T18:00:00,2025-10-23T02:00:00,2025-10-22T18:01:00,2025-10-23T02:20:00,8.32,250,2079.17,24,0,4.6,Training new staff
SHIFT10696,noodle-nation-001,EMP084,Employee 18,BARISTA,2025-09-22T14:00:00,2025-09-22T22:00:00,2025-09-22T13:50:00,2025-09-22T22:03:00,8.22,200,1643.33,0,0,4.9,On time
SHIFT10697,noodle-nation-001,EMP054,Employee 48,BARISTA,2025-09-14T14:00:00,2025-09-14T22:00:00,2025-09-14T13:56:00,2025-09-14T21:52:00,7.93,200,1586.67,0,0,4.8,Handled rush hour well
SHIFT10698,noodle-nation-001,EMP009,Employee 53,SERVER,2025-11-14T18:00:00,2025-11-15T02:00:00,2025-11-14T17:56:00,2025-11-15T01:59:00,8.05,150,1207.5,57,173.81,3.7,
SHIFT10699,bean-brew-001,EMP008,Employee 22,CASHIER,2025-11-30T18:00:00,2025-12-01T02:00:00,2025-11-30T17:52:00,2025-12-01T02:03:00,8.18,160,1309.33,0,0,5,On time
SHIFT10700,sweet-delights-001,EMP089,Employee 34,CASHIER,2025-12-05T18:00:00,2025-12-06T02:00:00,2025-12-05T17:57:00,2025-12-06T01:56:00,7.98,160,1277.33,0,0,4.4,
SHIFT10701,burger-blvd-001,EMP100,Employee 85,KITCHEN_HELPER,2025-09-27T14:00:00,2025-09-27T22:00:00,2025-09-27T14:00:00,2025-09-27T21:52:00,7.87,130,1022.67,0,0,4.5,Handled rush hour well
SHIFT10702,crust-crumble-001,EMP041,Employee 61,CASHIER,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T13:50:00,2025-11-18T21:58:00,8.13,160,1301.33,0,0,4.6,Handled rush hour well
SHIFT10703,sweet-delights-001,EMP023,Employee 98,BARISTA,2025-11-02T06:00:00,2025-11-02T14:00:00,2025-11-02T05:59:00,2025-11-02T14:07:00,8.13,200,1626.67,0,0,4.7,Handled rush hour well
SHIFT10704,noodle-nation-001,EMP018,Employee 25,KITCHEN_HELPER,2025-09-19T18:00:00,2025-09-20T02:00:00,2025-09-19T18:06:00,2025-09-20T02:04:00,7.97,130,1035.67,0,0,4.2,
SHIFT10705,sweet-delights-001,EMP035,Employee 32,CHEF,2025-10-27T18:00:00,2025-10-28T02:00:00,2025-10-27T17:59:00,2025-10-28T01:59:00,8,250,2000,25,0,3.8,Handled rush hour well
SHIFT10706,sweet-delights-001,EMP059,Employee 97,SERVER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T13:57:00,2025-09-29T21:58:00,8.02,150,1202.5,23,180.39,4.5,On time
SHIFT10707,burger-blvd-001,EMP024,Employee 52,CASHIER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T13:47:00,2025-09-29T22:20:00,8.55,160,1368,0,0,4.1,Handled rush hour well
SHIFT10708,sweet-delights-001,EMP082,Employee 92,CASHIER,2025-10-25T14:00:00,2025-10-25T22:00:00,2025-10-25T13:51:00,2025-10-25T21:58:00,8.12,160,1298.67,0,0,3.9,Handled rush hour well
SHIFT10709,crust-crumble-001,EMP007,Employee 6,SERVER,2025-11-27T06:00:00,2025-11-27T14:00:00,2025-11-27T05:52:00,2025-11-27T14:08:00,8.27,150,1240,40,275.93,4.2,
SHIFT10710,golden-spoon-001,EMP002,Employee 13,KITCHEN_HELPER,2025-12-03T14:00:00,2025-12-03T22:00:00,2025-12-03T13:51:00,2025-12-03T22:20:00,8.48,130,1102.83,0,0,4,On time
SHIFT10711,bean-brew-001,EMP075,Employee 79,SERVER,2025-11-08T18:00:00,2025-11-09T02:00:00,2025-11-08T17:47:00,2025-11-09T02:19:00,8.53,150,1280,27,335.78,4,Handled rush hour well
SHIFT10712,burger-blvd-001,EMP085,Employee 5,KITCHEN_HELPER,2025-09-28T18:00:00,2025-09-29T02:00:00,2025-09-28T18:05:00,2025-09-29T02:00:00,7.92,130,1029.17,0,0,3.9,Handled rush hour well
SHIFT10713,golden-spoon-001,EMP037,Employee 16,CHEF,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T05:58:00,2025-09-23T13:53:00,7.92,250,1979.17,26,0,4,
SHIFT10714,sweet-delights-001,EMP029,Employee 71,DELIVERY_MANAGER,2025-11-16T14:00:00,2025-11-16T22:00:00,2025-11-16T13:46:00,2025-11-16T22:18:00,8.53,180,1536,0,0,4.4,On time
SHIFT10715,bean-brew-001,EMP026,Employee 9,CASHIER,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T13:56:00,2025-11-18T22:00:00,8.07,160,1290.67,0,0,3.5,
SHIFT10716,bean-brew-001,EMP008,Employee 19,SERVER,2025-10-04T06:00:00,2025-10-04T14:00:00,2025-10-04T06:05:00,2025-10-04T14:18:00,8.22,150,1232.5,30,420.55,4.6,Training new staff
SHIFT10717,burger-blvd-001,EMP001,Employee 41,SERVER,2025-12-07T18:00:00,2025-12-08T02:00:00,2025-12-07T18:02:00,2025-12-08T02:12:00,8.17,150,1225,15,138.25,4,Training new staff
SHIFT10718,noodle-nation-001,EMP005,Employee 8,BARISTA,2025-09-17T14:00:00,2025-09-17T22:00:00,2025-09-17T13:47:00,2025-09-17T22:13:00,8.43,200,1686.67,0,0,4.7,Training new staff
SHIFT10719,golden-spoon-001,EMP025,Employee 47,CASHIER,2025-11-23T18:00:00,2025-11-24T02:00:00,2025-11-23T17:49:00,2025-11-24T02:01:00,8.2,160,1312,0,0,3.5,Handled rush hour well
SHIFT10720,bean-brew-001,EMP079,Employee 41,CHEF,2025-09-22T18:00:00,2025-09-23T02:00:00,2025-09-22T18:08:00,2025-09-23T02:01:00,7.88,250,1970.83,25,0,3.8,Training new staff
SHIFT10721,bean-brew-001,EMP080,Employee 63,BARISTA,2025-09-29T18:00:00,2025-09-30T02:00:00,2025-09-29T17:51:00,2025-09-30T01:54:00,8.05,200,1610,0,0,4.7,Handled rush hour well
SHIFT10722,crust-crumble-001,EMP077,Employee 35,DELIVERY_MANAGER,2025-11-22T06:00:00,2025-11-22T14:00:00,2025-11-22T06:03:00,2025-11-22T14:01:00,7.97,180,1434,0,0,4.4,On time
SHIFT10723,sweet-delights-001,EMP001,Employee 43,CHEF,2025-12-03T14:00:00,2025-12-03T22:00:00,2025-12-03T14:10:00,2025-12-03T22:13:00,8.05,250,2012.5,70,0,4.2,On time
SHIFT10724,crust-crumble-001,EMP084,Employee 47,SERVER,2025-11-05T18:00:00,2025-11-06T02:00:00,2025-11-05T17:58:00,2025-11-06T02:18:00,8.33,150,1250,63,228.55,3.8,Handled rush hour well
SHIFT10725,crust-crumble-001,EMP067,Employee 94,DELIVERY_MANAGER,2025-09-27T06:00:00,2025-09-27T14:00:00,2025-09-27T05:58:00,2025-09-27T13:55:00,7.95,180,1431,0,0,4.5,Training new staff
SHIFT10726,crust-crumble-001,EMP071,Employee 11,DELIVERY_MANAGER,2025-11-20T18:00:00,2025-11-21T02:00:00,2025-11-20T17:56:00,2025-11-21T02:08:00,8.2,180,1476,0,0,4.4,Handled rush hour well
SHIFT10727,bean-brew-001,EMP010,Employee 22,DELIVERY_MANAGER,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T14:10:00,2025-11-18T22:19:00,8.15,180,1467,0,0,3.9,Training new staff
SHIFT10728,noodle-nation-001,EMP096,Employee 71,CASHIER,2025-10-22T14:00:00,2025-10-22T22:00:00,2025-10-22T13:49:00,2025-10-22T22:15:00,8.43,160,1349.33,0,0,4.5,Handled rush hour well
SHIFT10729,noodle-nation-001,EMP014,Employee 20,SERVER,2025-09-28T06:00:00,2025-09-28T14:00:00,2025-09-28T06:10:00,2025-09-28T14:06:00,7.93,150,1190,15,304.93,4.3,
SHIFT10730,golden-spoon-001,EMP096,Employee 60,KITCHEN_HELPER,2025-10-22T18:00:00,2025-10-23T02:00:00,2025-10-22T17:51:00,2025-10-23T01:54:00,8.05,130,1046.5,0,0,4.5,Handled rush hour well
SHIFT10731,bean-brew-001,EMP009,Employee 51,KITCHEN_HELPER,2025-10-27T06:00:00,2025-10-27T14:00:00,2025-10-27T05:48:00,2025-10-27T14:11:00,8.38,130,1089.83,0,0,5,On time
SHIFT10732,noodle-nation-001,EMP089,Employee 12,BARISTA,2025-12-02T18:00:00,2025-12-03T02:00:00,2025-12-02T18:08:00,2025-12-03T01:56:00,7.8,200,1560,0,0,3.6,Handled rush hour well
SHIFT10733,golden-spoon-001,EMP002,Employee 84,DELIVERY_MANAGER,2025-11-23T06:00:00,2025-11-23T14:00:00,2025-11-23T05:46:00,2025-11-23T14:18:00,8.53,180,1536,0,0,3.6,Training new staff
SHIFT10734,crust-crumble-001,EMP070,Employee 55,CASHIER,2025-09-16T18:00:00,2025-09-17T02:00:00,2025-09-16T18:03:00,2025-09-17T01:53:00,7.83,160,1253.33,0,0,4.9,
SHIFT10735,crust-crumble-001,EMP091,Employee 20,CASHIER,2025-10-03T14:00:00,2025-10-03T22:00:00,2025-10-03T13:51:00,2025-10-03T22:08:00,8.28,160,1325.33,0,0,4.1,On time
SHIFT10736,noodle-nation-001,EMP016,Employee 48,KITCHEN_HELPER,2025-09-29T14:00:00,2025-09-29T22:00:00,2025-09-29T14:06:00,2025-09-29T22:03:00,7.95,130,1033.5,0,0,4.4,Handled rush hour well
SHIFT10737,bean-brew-001,EMP069,Employee 17,KITCHEN_HELPER,2025-11-03T14:00:00,2025-11-03T22:00:00,2025-11-03T14:09:00,2025-11-03T21:54:00,7.75,130,1007.5,0,0,4.5,On time
SHIFT10738,sweet-delights-001,EMP009,Employee 74,SERVER,2025-10-15T14:00:00,2025-10-15T22:00:00,2025-10-15T14:08:00,2025-10-15T22:09:00,8.02,150,1202.5,62,160.46,4.9,On time
SHIFT10739,noodle-nation-001,EMP027,Employee 97,SERVER,2025-11-16T18:00:00,2025-11-17T02:00:00,2025-11-16T17:45:00,2025-11-17T01:52:00,8.12,150,1217.5,46,244.21,5,Training new staff
SHIFT10740,bean-brew-001,EMP081,Employee 84,CASHIER,2025-11-15T06:00:00,2025-11-15T14:00:00,2025-11-15T05:46:00,2025-11-15T13:50:00,8.07,160,1290.67,0,0,4.8,Training new staff
SHIFT10741,bean-brew-001,EMP001,Employee 66,CHEF,2025-12-02T14:00:00,2025-12-02T22:00:00,2025-12-02T13:55:00,2025-12-02T22:00:00,8.08,250,2020.83,45,0,4.6,Handled rush hour well
SHIFT10742,burger-blvd-001,EMP016,Employee 48,BARISTA,2025-10-25T06:00:00,2025-10-25T14:00:00,2025-10-25T06:05:00,2025-10-25T14:10:00,8.08,200,1616.67,0,0,3.7,Handled rush hour well
SHIFT10743,noodle-nation-001,EMP089,Employee 29,BARISTA,2025-09-16T18:00:00,2025-09-17T02:00:00,2025-09-16T17:55:00,2025-09-17T02:08:00,8.22,200,1643.33,0,0,4.9,On time
SHIFT10744,crust-crumble-001,EMP037,Employee 42,BARISTA,2025-12-06T18:00:00,2025-12-07T02:00:00,2025-12-06T17:55:00,2025-12-07T02:10:00,8.25,200,1650,0,0,4.3,Training new staff
SHIFT10745,bean-brew-001,EMP024,Employee 22,CASHIER,2025-11-06T18:00:00,2025-11-07T02:00:00,2025-11-06T17:48:00,2025-11-07T01:54:00,8.1,160,1296,0,0,3.8,Training new staff
SHIFT10746,crust-crumble-001,EMP085,Employee 72,DELIVERY_MANAGER,2025-11-11T06:00:00,2025-11-11T14:00:00,2025-11-11T05:49:00,2025-11-11T13:51:00,8.03,180,1446,0,0,4.2,Handled rush hour well
SHIFT10747,crust-crumble-001,EMP021,Employee 3,DELIVERY_MANAGER,2025-10-23T18:00:00,2025-10-24T02:00:00,2025-10-23T18:10:00,2025-10-24T02:02:00,7.87,180,1416,0,0,4.7,Training new staff
SHIFT10748,burger-blvd-001,EMP097,Employee 61,CASHIER,2025-11-18T18:00:00,2025-11-19T02:00:00,2025-11-18T18:04:00,2025-11-19T02:14:00,8.17,160,1306.67,0,0,4.2,Training new staff
SHIFT10749,sweet-delights-001,EMP073,Employee 35,CHEF,2025-11-16T14:00:00,2025-11-16T22:00:00,2025-11-16T14:05:00,2025-11-16T22:01:00,7.93,250,1983.33,46,0,3.6,Handled rush hour well
SHIFT10750,bean-brew-001,EMP078,Employee 14,CHEF,2025-11-21T06:00:00,2025-11-21T14:00:00,2025-11-21T05:50:00,2025-11-21T14:08:00,8.3,250,2075,62,0,4.3,
SHIFT10751,noodle-nation-001,EMP023,Employee 76,DELIVERY_MANAGER,2025-10-24T18:00:00,2025-10-25T02:00:00,2025-10-24T18:03:00,2025-10-25T01:58:00,7.92,180,1425,0,0,4.8,
