order_id,restaurant_id,customer_id,order_channel,order_type,created_at,status,payment_method,payment_status,subtotal,tax,delivery_fee,discount,tip_amount,total_amount,delivery_time_min,is_on_time,customer_rating,items_count,time_slot,is_weekend,is_holiday
ORD11238,bean-brew-001,CUST5212,DINE_IN,DINE_IN,2025-09-20T19:27:32,COMPLETED,CASH,SUCCESS,108.31,10.83,0,4.68,0,127.42,0,FALSE,4,1,DINNER,TRUE,FALSE
ORD11239,bean-brew-001,CUST5102,DINE_IN,DINE_IN,2025-09-20T10:06:37,COMPLETED,WALLET,SUCCESS,267.19,26.72,0,53.04,0,314.35,0,FALSE,5,2,BREAKFAST,TRUE,FALSE
ORD11240,bean-brew-001,CUST5415,TAKEAWAY,DINE_IN,2025-09-20T20:56:28,COMPLETED,UPI,SUCCESS,342.11,34.21,0,69.78,0,402.48,0,FALSE,5,2,DINNER,TRUE,FALSE
ORD11241,burger-blvd-001,CUST5071,DINE_IN,DINE_IN,2025-09-20T19:27:12,COMPLETED,UPI,SUCCESS,339.01,33.9,0,76.1,0,398.84,0,FALSE,5,6,DINNER,TRUE,FALSE
ORD11242,sweet-delights-001,CUST5419,DRIVE_THRU,TAKEAWAY,2025-09-20T19:10:56,COMPLETED,CASH,SUCCESS,456.26,45.63,0,66.94,0,536.78,0,TRUE,3,6,DINNER,TRUE,FALSE
ORD11243,sweet-delights-001,CUST5199,ZOMATO,DELIVERY,2025-09-20T10:25:01,COMPLETED,UPI,SUCCESS,464.66,46.47,57,91.87,42.2,546.66,28,TRUE,5,3,BREAKFAST,TRUE,FALSE
ORD11244,crust-crumble-001,CUST5397,SWIGGY,DELIVERY,2025-09-20T14:23:09,COMPLETED,CARD,SUCCESS,613.71,61.37,50,105.6,74.51,722.01,44,TRUE,4,4,LUNCH,TRUE,FALSE
ORD11245,burger-blvd-001,CUST5193,SWIGGY,DELIVERY,2025-09-20T20:57:14,COMPLETED,UPI,SUCCESS,482.37,48.24,48,72.57,57.45,567.49,50,TRUE,5,6,DINNER,TRUE,FALSE
ORD11246,bean-brew-001,CUST5303,DINE_IN,DINE_IN,2025-09-20T10:45:38,CANCELLED,WALLET,FAILED,264.03,26.4,0,58.92,0,310.63,0,FALSE,,4,BREAKFAST,TRUE,FALSE
ORD11247,sweet-delights-002,CUST5350,ZOMATO,DELIVERY,2025-09-20T10:20:52,COMPLETED,CASH,SUCCESS,339.59,33.96,33,68.15,54.88,399.52,41,TRUE,5,5,BREAKFAST,TRUE,FALSE
ORD11248,sweet-delights-002,CUST5297,DRIVE_THRU,TAKEAWAY,2025-09-20T19:07:28,COMPLETED,CARD,SUCCESS,306.87,30.69,0,45.35,0,361.03,0,TRUE,4,4,DINNER,TRUE,FALSE
ORD11249,noodle-nation-001,CUST5107,DUNZO,DELIVERY,2025-09-20T14:18:01,COMPLETED,WALLET,SUCCESS,355.57,35.56,59,25.28,85.75,418.32,17,TRUE,5,4,LUNCH,TRUE,FALSE
ORD11250,sweet-delights-001,CUST5296,SWIGGY,DELIVERY,2025-09-20T13:21:41,COMPLETED,CASH,SUCCESS,452.21,45.22,36,93.82,47.36,532.01,32,TRUE,5,4,LUNCH,TRUE,FALSE
ORD11251,bean-brew-001,CUST5497,DINE_IN,DINE_IN,2025-09-20T13:48:22,COMPLETED,WALLET,SUCCESS,272,27.2,0,52.67,0,320,0,TRUE,5,2,LUNCH,TRUE,FALSE
ORD11252,noodle-nation-001,CUST5417,ZOMATO,DELIVERY,2025-09-20T12:25:19,COMPLETED,CASH,SUCCESS,339.74,33.97,71,82.15,20.93,399.7,21,TRUE,5,6,LUNCH,TRUE,FALSE
ORD11253,golden-spoon-001,CUST5002,RESERVATION,DINE_IN,2025-09-20T20:14:03,COMPLETED,CASH,SUCCESS,1722.45,172.24,0,45.27,0,2026.41,0,FALSE,4,2,DINNER,TRUE,FALSE
ORD11254,sweet-delights-001,CUST5331,ZOMATO,DELIVERY,2025-09-20T08:14:10,COMPLETED,UPI,SUCCESS,221.33,22.13,64,54.75,94.07,260.39,31,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD11255,crust-crumble-001,CUST5230,SWIGGY,DELIVERY,2025-09-20T19:07:03,COMPLETED,WALLET,SUCCESS,429.83,42.98,51,73.92,81.25,505.68,32,TRUE,5,4,DINNER,TRUE,FALSE
ORD11256,bean-brew-001,CUST5324,DINE_IN,DINE_IN,2025-09-20T09:59:08,COMPLETED,CARD,SUCCESS,310.38,31.04,0,9.8,0,365.15,0,FALSE,5,1,BREAKFAST,TRUE,FALSE
ORD11257,bean-brew-001,CUST5003,DINE_IN,DINE_IN,2025-09-20T09:40:28,COMPLETED,WALLET,SUCCESS,164.15,16.41,0,21.65,0,193.12,0,FALSE,5,3,BREAKFAST,TRUE,FALSE
ORD11258,golden-spoon-001,CUST5356,DINE_IN,DINE_IN,2025-09-20T20:17:20,COMPLETED,CASH,SUCCESS,1993.7,199.37,0,45.76,0,2345.53,0,TRUE,3,6,DINNER,TRUE,FALSE
ORD11259,sweet-delights-002,CUST5460,ZOMATO,DELIVERY,2025-09-20T12:22:35,COMPLETED,UPI,SUCCESS,248.8,24.88,34,60.44,15.42,292.71,28,FALSE,5,6,LUNCH,TRUE,FALSE
ORD11260,sweet-delights-001,CUST5261,WEBSITE,DELIVERY,2025-09-20T01:52:24,COMPLETED,CASH,SUCCESS,130.63,13.06,51,6.81,63.15,153.68,34,FALSE,5,1,LATE_NIGHT,TRUE,FALSE
ORD11261,bean-brew-001,CUST5170,DINE_IN,DINE_IN,2025-09-20T06:41:09,COMPLETED,CASH,SUCCESS,121.94,12.19,0,6.67,0,143.46,0,FALSE,5,6,BREAKFAST,TRUE,FALSE
ORD11262,burger-blvd-001,CUST5438,DRIVE_THRU,TAKEAWAY,2025-09-20T12:28:55,COMPLETED,CARD,SUCCESS,204.05,20.41,0,39.79,0,240.06,0,TRUE,5,4,LUNCH,TRUE,FALSE
ORD11263,sweet-delights-002,CUST5038,DINE_IN,DINE_IN,2025-09-20T13:17:27,CANCELLED,CARD,FAILED,392.56,39.26,0,63.63,0,461.83,0,FALSE,,5,LUNCH,TRUE,FALSE
ORD11264,bean-brew-001,CUST5180,DINE_IN,DINE_IN,2025-09-20T10:56:06,COMPLETED,WALLET,SUCCESS,409.36,40.94,0,1.7,0,481.6,0,TRUE,5,5,BREAKFAST,TRUE,FALSE
ORD11265,bean-brew-001,CUST5335,TAKEAWAY,DINE_IN,2025-09-20T21:17:01,COMPLETED,CASH,SUCCESS,449.47,44.95,0,50.86,0,528.79,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD11266,sweet-delights-001,CUST5004,DINE_IN,DINE_IN,2025-09-20T13:59:35,COMPLETED,WALLET,SUCCESS,231.65,23.17,0,12.28,0,272.53,0,FALSE,5,6,LUNCH,TRUE,FALSE
ORD11267,sweet-delights-001,CUST5161,WEBSITE,DELIVERY,2025-09-20T21:32:21,COMPLETED,WALLET,SUCCESS,645.1,64.51,53,15.77,68.38,758.94,27,TRUE,5,3,DINNER,TRUE,FALSE
ORD11268,sweet-delights-002,CUST5492,DRIVE_THRU,TAKEAWAY,2025-09-20T13:12:25,COMPLETED,WALLET,SUCCESS,402.06,40.21,0,53.23,0,473.01,0,FALSE,4,1,LUNCH,TRUE,FALSE
ORD11269,sweet-delights-001,CUST5463,ZOMATO,DELIVERY,2025-09-20T08:06:43,COMPLETED,CASH,SUCCESS,251.62,25.16,44,7.25,90.56,296.03,30,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD11270,crust-crumble-001,CUST5325,ZOMATO,DELIVERY,2025-09-20T13:34:06,CANCELLED,UPI,FAILED,536.07,53.61,74,95.93,45.27,630.67,29,TRUE,,5,LUNCH,TRUE,FALSE
ORD11271,sweet-delights-002,CUST5213,ZOMATO,DELIVERY,2025-09-20T12:31:13,COMPLETED,UPI,SUCCESS,145.08,14.51,70,10.45,63.67,170.68,21,TRUE,5,4,LUNCH,TRUE,FALSE
ORD11272,bean-brew-001,CUST5071,TAKEAWAY,DINE_IN,2025-09-20T03:32:58,COMPLETED,CARD,SUCCESS,390.64,39.06,0,72.18,0,459.57,0,TRUE,5,4,LATE_NIGHT,TRUE,FALSE
ORD11273,sweet-delights-001,CUST5273,ZOMATO,DELIVERY,2025-09-20T10:20:43,COMPLETED,UPI,SUCCESS,235.07,23.51,51,52.88,22.77,276.55,45,FALSE,5,5,BREAKFAST,TRUE,FALSE
ORD11274,sweet-delights-002,CUST5242,DINE_IN,DINE_IN,2025-09-20T20:21:01,COMPLETED,UPI,SUCCESS,487.06,48.71,0,20.79,0,573.02,0,TRUE,4,2,DINNER,TRUE,FALSE
ORD11275,sweet-delights-001,CUST5357,WEBSITE,DELIVERY,2025-09-20T10:30:37,COMPLETED,CASH,SUCCESS,268.84,26.88,60,7.35,83.7,316.28,29,TRUE,4,4,BREAKFAST,TRUE,FALSE
ORD11276,sweet-delights-001,CUST5396,SWIGGY,DELIVERY,2025-09-20T14:48:09,COMPLETED,CASH,SUCCESS,277.3,27.73,77,23.27,54.16,326.23,49,TRUE,5,3,LUNCH,TRUE,FALSE
ORD11277,crust-crumble-001,CUST5147,DINE_IN,DINE_IN,2025-09-20T21:42:31,COMPLETED,CASH,SUCCESS,430.99,43.1,0,1.46,0,507.05,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD11278,burger-blvd-001,CUST5492,DRIVE_THRU,TAKEAWAY,2025-09-20T12:45:21,COMPLETED,UPI,SUCCESS,278.93,27.89,0,7.86,0,328.15,0,TRUE,3,2,LUNCH,TRUE,FALSE
ORD11279,sweet-delights-002,CUST5475,ZOMATO,DELIVERY,2025-09-20T21:26:54,COMPLETED,WALLET,SUCCESS,346.42,34.64,61,2.68,61.98,407.55,38,TRUE,5,2,DINNER,TRUE,FALSE
ORD11280,sweet-delights-002,CUST5146,WEBSITE,DELIVERY,2025-09-20T14:47:05,COMPLETED,WALLET,SUCCESS,197.16,19.72,47,43.23,71.09,231.95,48,TRUE,5,5,LUNCH,TRUE,FALSE
ORD11281,noodle-nation-001,CUST5381,ZOMATO,DELIVERY,2025-09-20T20:16:58,COMPLETED,CASH,SUCCESS,402.51,40.25,55,59.28,95.07,473.54,34,TRUE,4,5,DINNER,TRUE,FALSE
ORD11282,burger-blvd-001,CUST5096,DINE_IN,DINE_IN,2025-09-20T21:02:37,CANCELLED,WALLET,FAILED,222.19,22.22,0,6.83,0,261.4,0,TRUE,,6,DINNER,TRUE,FALSE
ORD11283,sweet-delights-001,CUST5222,WEBSITE,DELIVERY,2025-09-20T19:18:07,COMPLETED,CASH,SUCCESS,487.97,48.8,59,83.07,57.09,574.08,50,TRUE,4,2,DINNER,TRUE,FALSE
ORD11284,sweet-delights-002,CUST5458,SWIGGY,DELIVERY,2025-09-20T06:19:31,COMPLETED,UPI,SUCCESS,349.66,34.97,30,39.67,29.56,411.36,18,FALSE,5,3,BREAKFAST,TRUE,FALSE
ORD11285,bean-brew-001,CUST5102,DINE_IN,DINE_IN,2025-09-20T19:19:00,COMPLETED,CARD,SUCCESS,433.46,43.35,0,5.41,0,509.96,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD11286,burger-blvd-001,CUST5450,DRIVE_THRU,TAKEAWAY,2025-09-20T13:56:18,COMPLETED,CASH,SUCCESS,208.58,20.86,0,49.73,0,245.39,0,TRUE,4,2,LUNCH,TRUE,FALSE
ORD11287,bean-brew-001,CUST5068,TAKEAWAY,DINE_IN,2025-09-20T20:46:12,COMPLETED,UPI,SUCCESS,337.3,33.73,0,24.52,0,396.82,0,FALSE,5,2,DINNER,TRUE,FALSE
ORD11288,sweet-delights-002,CUST5188,WEBSITE,DELIVERY,2025-09-20T13:59:22,COMPLETED,CASH,SUCCESS,486.03,48.6,55,117.49,18.83,571.8,34,TRUE,5,2,LUNCH,TRUE,FALSE
ORD11289,bean-brew-001,CUST5325,TAKEAWAY,DINE_IN,2025-09-20T12:11:36,COMPLETED,CARD,SUCCESS,221.3,22.13,0,44.5,0,260.36,0,TRUE,5,3,LUNCH,TRUE,FALSE
ORD11290,bean-brew-001,CUST5493,TAKEAWAY,DINE_IN,2025-09-20T13:16:08,COMPLETED,UPI,SUCCESS,301.95,30.19,0,22.73,0,355.23,0,TRUE,5,5,LUNCH,TRUE,FALSE
ORD11291,noodle-nation-001,CUST5071,ZOMATO,DELIVERY,2025-09-20T19:36:59,COMPLETED,WALLET,SUCCESS,277.69,27.77,41,26.1,88.83,326.7,21,TRUE,4,3,DINNER,TRUE,FALSE
ORD11292,bean-brew-001,CUST5143,DINE_IN,DINE_IN,2025-09-20T08:33:28,COMPLETED,CASH,SUCCESS,391.4,39.14,0,91.48,0,460.47,0,FALSE,5,4,BREAKFAST,TRUE,FALSE
ORD11293,bean-brew-001,CUST5154,DINE_IN,DINE_IN,2025-09-20T19:22:27,COMPLETED,UPI,SUCCESS,532.64,53.26,0,61.43,0,626.64,0,FALSE,5,2,DINNER,TRUE,FALSE
ORD11294,sweet-delights-002,CUST5357,DRIVE_THRU,TAKEAWAY,2025-09-20T15:05:48,COMPLETED,CASH,SUCCESS,295.67,29.57,0,58.15,0,347.85,0,TRUE,5,3,LUNCH,TRUE,FALSE
ORD11295,burger-blvd-001,CUST5485,DINE_IN,DINE_IN,2025-09-20T12:39:34,COMPLETED,WALLET,SUCCESS,494.29,49.43,0,93.34,0,581.52,0,TRUE,4,3,LUNCH,TRUE,FALSE
ORD11296,sweet-delights-001,CUST5340,WEBSITE,DELIVERY,2025-09-20T19:25:42,COMPLETED,CASH,SUCCESS,306.49,30.65,59,64.3,17.62,360.58,21,TRUE,5,4,DINNER,TRUE,FALSE
ORD11297,crust-crumble-001,CUST5092,DRIVE_THRU,TAKEAWAY,2025-09-20T14:38:06,COMPLETED,UPI,SUCCESS,786.22,78.62,0,135.74,0,924.97,0,TRUE,5,6,LUNCH,TRUE,FALSE
ORD11298,noodle-nation-001,CUST5284,DUNZO,DELIVERY,2025-09-20T20:47:37,COMPLETED,WALLET,SUCCESS,657.96,65.8,74,33.73,22.97,774.07,23,TRUE,5,4,DINNER,TRUE,FALSE
ORD11299,bean-brew-001,CUST5335,DINE_IN,DINE_IN,2025-09-20T09:57:43,COMPLETED,UPI,SUCCESS,414.77,41.48,0,65.14,0,487.96,0,FALSE,5,6,BREAKFAST,TRUE,FALSE
ORD11300,sweet-delights-001,CUST5372,SWIGGY,DELIVERY,2025-09-20T09:39:44,COMPLETED,UPI,SUCCESS,327.75,32.78,30,12.54,89.19,385.59,30,TRUE,4,1,BREAKFAST,TRUE,FALSE
ORD11301,sweet-delights-001,CUST5475,DRIVE_THRU,TAKEAWAY,2025-09-20T12:06:30,COMPLETED,UPI,SUCCESS,131.11,13.11,0,12.81,0,154.25,0,TRUE,5,5,LUNCH,TRUE,FALSE
ORD11302,sweet-delights-002,CUST5134,ZOMATO,DELIVERY,2025-09-20T19:25:30,COMPLETED,UPI,SUCCESS,333.25,33.32,46,68.46,71.32,392.06,42,TRUE,5,1,DINNER,TRUE,FALSE
ORD11303,sweet-delights-001,CUST5372,ZOMATO,DELIVERY,2025-09-20T08:40:01,COMPLETED,CARD,SUCCESS,336.57,33.66,40,43.04,72.97,395.97,45,FALSE,5,2,BREAKFAST,TRUE,FALSE
ORD11304,noodle-nation-001,CUST5152,SWIGGY,DELIVERY,2025-09-20T14:18:18,CANCELLED,WALLET,FAILED,237.39,23.74,61,21.8,34.77,279.29,21,FALSE,,6,LUNCH,TRUE,FALSE
ORD11305,bean-brew-001,CUST5052,DINE_IN,DINE_IN,2025-09-20T12:26:52,COMPLETED,UPI,SUCCESS,130.55,13.05,0,9.25,0,153.59,0,FALSE,5,2,LUNCH,TRUE,FALSE
ORD11306,crust-crumble-001,CUST5001,SWIGGY,DELIVERY,2025-09-20T19:00:37,CANCELLED,CARD,FAILED,871.18,87.12,58,9.29,91.64,1024.92,44,FALSE,,4,DINNER,TRUE,FALSE
ORD11307,sweet-delights-002,CUST5211,DINE_IN,DINE_IN,2025-09-20T19:17:00,COMPLETED,CARD,SUCCESS,472.54,47.25,0,101.11,0,555.93,0,TRUE,5,1,DINNER,TRUE,FALSE
ORD11308,burger-blvd-001,CUST5116,WEBSITE,DELIVERY,2025-09-20T13:57:45,COMPLETED,CASH,SUCCESS,297.09,29.71,34,12.96,23.63,349.52,44,TRUE,3,6,LUNCH,TRUE,FALSE
ORD11309,bean-brew-001,CUST5215,DINE_IN,DINE_IN,2025-09-20T09:17:50,COMPLETED,WALLET,SUCCESS,364.41,36.44,0,6.21,0,428.72,0,FALSE,4,4,BREAKFAST,TRUE,FALSE
ORD11310,bean-brew-001,CUST5332,DINE_IN,DINE_IN,2025-09-20T04:30:38,CANCELLED,CASH,FAILED,367.91,36.79,0,65.17,0,432.83,0,TRUE,,1,LATE_NIGHT,TRUE,FALSE
ORD11311,bean-brew-001,CUST5058,TAKEAWAY,DINE_IN,2025-09-20T01:44:20,COMPLETED,WALLET,SUCCESS,228.82,22.88,0,33.44,0,269.21,0,TRUE,5,6,LATE_NIGHT,TRUE,FALSE
ORD11312,golden-spoon-001,CUST5270,RESERVATION,DINE_IN,2025-09-20T21:02:01,COMPLETED,UPI,SUCCESS,4109.3,410.93,0,99.18,0,4834.47,0,FALSE,5,3,DINNER,TRUE,FALSE
ORD11313,bean-brew-001,CUST5324,DINE_IN,DINE_IN,2025-09-20T20:59:43,COMPLETED,CARD,SUCCESS,503.65,50.36,0,123.56,0,592.53,0,TRUE,5,2,DINNER,TRUE,FALSE
ORD11314,sweet-delights-001,CUST5481,WEBSITE,DELIVERY,2025-09-20T00:57:56,COMPLETED,UPI,SUCCESS,296.06,29.61,34,4.58,32.54,348.31,19,FALSE,4,2,LATE_NIGHT,TRUE,FALSE
ORD11315,bean-brew-001,CUST5203,TAKEAWAY,DINE_IN,2025-09-20T05:48:23,COMPLETED,CASH,SUCCESS,281.32,28.13,0,64.95,0,330.96,0,TRUE,4,2,LATE_NIGHT,TRUE,FALSE
ORD11316,sweet-delights-002,CUST5175,ZOMATO,DELIVERY,2025-09-20T09:44:28,CANCELLED,WALLET,FAILED,425.24,42.52,65,21.23,32.72,500.28,33,TRUE,,2,BREAKFAST,TRUE,FALSE
ORD11317,sweet-delights-002,CUST5027,WEBSITE,DELIVERY,2025-09-20T21:12:47,COMPLETED,UPI,SUCCESS,473.97,47.4,80,22.79,62.39,557.61,28,TRUE,5,4,DINNER,TRUE,FALSE
ORD11318,sweet-delights-001,CUST5111,DINE_IN,DINE_IN,2025-09-20T09:51:08,COMPLETED,UPI,SUCCESS,290.41,29.04,0,41.26,0,341.66,0,TRUE,5,4,BREAKFAST,TRUE,FALSE
ORD11319,bean-brew-001,CUST5064,TAKEAWAY,DINE_IN,2025-09-20T09:11:43,COMPLETED,CARD,SUCCESS,279.35,27.94,0,34.65,0,328.65,0,FALSE,4,3,BREAKFAST,TRUE,FALSE
ORD11320,sweet-delights-002,CUST5106,DRIVE_THRU,TAKEAWAY,2025-09-20T08:32:22,COMPLETED,UPI,SUCCESS,204.39,20.44,0,43.61,0,240.46,0,FALSE,5,5,BREAKFAST,TRUE,FALSE
ORD11321,sweet-delights-002,CUST5168,SWIGGY,DELIVERY,2025-09-20T08:27:40,CANCELLED,UPI,FAILED,247.75,24.78,35,7.88,56.55,291.48,22,FALSE,,2,BREAKFAST,TRUE,FALSE
ORD11322,burger-blvd-001,CUST5020,DRIVE_THRU,TAKEAWAY,2025-09-20T14:14:03,COMPLETED,CASH,SUCCESS,407.08,40.71,0,2.29,0,478.92,0,TRUE,4,4,LUNCH,TRUE,FALSE
ORD11323,crust-crumble-001,CUST5158,SWIGGY,DELIVERY,2025-09-20T19:24:45,COMPLETED,CASH,SUCCESS,877.95,87.79,48,16.41,61.78,1032.88,40,TRUE,4,6,DINNER,TRUE,FALSE
ORD11324,sweet-delights-001,CUST5001,DRIVE_THRU,TAKEAWAY,2025-09-20T12:34:44,COMPLETED,CASH,SUCCESS,286.23,28.62,0,67.04,0,336.74,0,TRUE,5,6,LUNCH,TRUE,FALSE
ORD11325,bean-brew-001,CUST5441,DINE_IN,DINE_IN,2025-09-20T13:02:21,COMPLETED,UPI,SUCCESS,188.97,18.9,0,15.8,0,222.31,0,TRUE,4,4,LUNCH,TRUE,FALSE
ORD11326,noodle-nation-001,CUST5296,ZOMATO,DELIVERY,2025-09-20T11:13:35,COMPLETED,UPI,SUCCESS,432.02,43.2,45,53.31,82.51,508.25,37,TRUE,5,5,LUNCH,TRUE,FALSE
ORD11327,noodle-nation-001,CUST5269,DUNZO,DELIVERY,2025-09-20T20:26:38,COMPLETED,UPI,SUCCESS,340.61,34.06,65,40.77,21.65,400.72,21,TRUE,5,3,DINNER,TRUE,FALSE
ORD11328,sweet-delights-002,CUST5105,DINE_IN,DINE_IN,2025-09-20T15:31:32,COMPLETED,CARD,SUCCESS,85,8.5,0,10.15,0,100,0,TRUE,5,3,LUNCH,TRUE,FALSE
ORD11329,sweet-delights-001,CUST5416,ZOMATO,DELIVERY,2025-09-20T09:59:03,COMPLETED,UPI,SUCCESS,335.26,33.53,68,72.11,71.37,394.43,50,FALSE,5,2,BREAKFAST,TRUE,FALSE
ORD11330,bean-brew-001,CUST5184,TAKEAWAY,DINE_IN,2025-09-20T11:03:24,COMPLETED,WALLET,SUCCESS,357.1,35.71,0,38.36,0,420.12,0,TRUE,3,2,LUNCH,TRUE,FALSE
ORD11331,sweet-delights-001,CUST5156,DRIVE_THRU,TAKEAWAY,2025-09-20T19:07:28,COMPLETED,CASH,SUCCESS,502.49,50.25,0,44.19,0,591.16,0,FALSE,5,4,DINNER,TRUE,FALSE
ORD11332,sweet-delights-002,CUST5440,ZOMATO,DELIVERY,2025-09-20T19:58:03,COMPLETED,UPI,SUCCESS,258.64,25.86,67,0.65,47.18,304.28,15,TRUE,3,3,DINNER,TRUE,FALSE
ORD11333,sweet-delights-001,CUST5319,SWIGGY,DELIVERY,2025-09-20T19:52:03,COMPLETED,CASH,SUCCESS,602.75,60.27,58,27.21,13.93,709.11,30,TRUE,3,2,DINNER,TRUE,FALSE
ORD11334,bean-brew-001,CUST5254,DINE_IN,DINE_IN,2025-09-20T21:08:38,COMPLETED,UPI,SUCCESS,173.54,17.35,0,28.49,0,204.17,0,TRUE,4,1,DINNER,TRUE,FALSE
ORD11335,bean-brew-001,CUST5352,TAKEAWAY,DINE_IN,2025-09-20T20:34:13,COMPLETED,CARD,SUCCESS,366.48,36.65,0,82.24,0,431.15,0,FALSE,5,5,DINNER,TRUE,FALSE
ORD11336,sweet-delights-002,CUST5097,DRIVE_THRU,TAKEAWAY,2025-09-20T08:45:19,COMPLETED,CARD,SUCCESS,221.02,22.1,0,48.02,0,260.03,0,TRUE,5,6,BREAKFAST,TRUE,FALSE
ORD11337,burger-blvd-001,CUST5288,DRIVE_THRU,TAKEAWAY,2025-09-20T22:20:44,COMPLETED,WALLET,SUCCESS,245.77,24.58,0,3.32,0,289.14,0,FALSE,4,6,DINNER,TRUE,FALSE
ORD11338,sweet-delights-001,CUST5028,ZOMATO,DELIVERY,2025-09-20T09:17:05,COMPLETED,UPI,SUCCESS,279.12,27.91,44,21.28,59.77,328.38,38,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD11339,bean-brew-001,CUST5002,DINE_IN,DINE_IN,2025-09-20T10:02:15,COMPLETED,UPI,SUCCESS,277.05,27.7,0,66.01,0,325.94,0,FALSE,5,1,BREAKFAST,TRUE,FALSE
ORD11340,crust-crumble-001,CUST5230,DINE_IN,DINE_IN,2025-09-20T19:53:02,CANCELLED,UPI,FAILED,483.45,48.34,0,46.43,0,568.76,0,TRUE,,4,DINNER,TRUE,FALSE
ORD11341,bean-brew-001,CUST5030,DINE_IN,DINE_IN,2025-09-20T08:17:54,COMPLETED,WALLET,SUCCESS,338.74,33.87,0,1.6,0,398.52,0,FALSE,5,2,BREAKFAST,TRUE,FALSE
ORD11342,sweet-delights-001,CUST5332,ZOMATO,DELIVERY,2025-09-20T10:28:02,COMPLETED,CASH,SUCCESS,204.45,20.44,41,33.73,57.92,240.52,17,TRUE,5,2,BREAKFAST,TRUE,FALSE
ORD11343,bean-brew-001,CUST5382,DINE_IN,DINE_IN,2025-09-20T06:59:01,COMPLETED,CARD,SUCCESS,314.54,31.45,0,63.71,0,370.05,0,TRUE,4,5,BREAKFAST,TRUE,FALSE
ORD11344,burger-blvd-001,CUST5254,WEBSITE,DELIVERY,2025-09-20T14:21:46,COMPLETED,UPI,SUCCESS,301.42,30.14,80,54.95,76.19,354.61,21,FALSE,4,3,LUNCH,TRUE,FALSE
ORD11345,noodle-nation-001,CUST5052,ZOMATO,DELIVERY,2025-09-20T23:46:59,COMPLETED,CASH,SUCCESS,511.54,51.15,59,54.2,74.73,601.81,25,FALSE,4,4,LATE_NIGHT,TRUE,FALSE
ORD11346,sweet-delights-002,CUST5297,ZOMATO,DELIVERY,2025-09-20T18:29:47,COMPLETED,UPI,SUCCESS,286.44,28.64,47,57.26,95.59,336.99,30,TRUE,5,4,SNACK,TRUE,FALSE
ORD11347,bean-brew-001,CUST5084,DINE_IN,DINE_IN,2025-09-20T19:21:36,CANCELLED,CASH,FAILED,232.42,23.24,0,15.94,0,273.44,0,TRUE,,4,DINNER,TRUE,FALSE
ORD11348,bean-brew-001,CUST5045,DINE_IN,DINE_IN,2025-09-20T08:50:41,COMPLETED,CASH,SUCCESS,484.33,48.43,0,37.16,0,569.79,0,TRUE,5,5,BREAKFAST,TRUE,FALSE
ORD11349,sweet-delights-002,CUST5379,WEBSITE,DELIVERY,2025-09-20T10:54:11,COMPLETED,CASH,SUCCESS,367.51,36.75,58,0.82,13.33,432.36,45,TRUE,5,2,BREAKFAST,TRUE,FALSE
ORD11350,bean-brew-001,CUST5328,DINE_IN,DINE_IN,2025-09-20T09:26:03,COMPLETED,CASH,SUCCESS,211.93,21.19,0,47.53,0,249.33,0,TRUE,4,1,BREAKFAST,TRUE,FALSE
ORD11351,crust-crumble-001,CUST5479,DINE_IN,DINE_IN,2025-09-20T19:28:11,COMPLETED,CARD,SUCCESS,735.78,73.58,0,159.86,0,865.62,0,TRUE,5,6,DINNER,TRUE,FALSE
ORD11352,sweet-delights-002,CUST5433,DRIVE_THRU,TAKEAWAY,2025-09-20T14:40:11,COMPLETED,UPI,SUCCESS,311.81,31.18,0,18.14,0,366.84,0,TRUE,3,4,LUNCH,TRUE,FALSE
ORD11353,golden-spoon-001,CUST5366,DINE_IN,DINE_IN,2025-09-20T19:43:32,CANCELLED,CARD,FAILED,9209.91,920.99,0,730.66,0,10835.19,0,TRUE,,2,DINNER,TRUE,FALSE
ORD11354,sweet-delights-002,CUST5071,SWIGGY,DELIVERY,2025-09-21T09:45:16,COMPLETED,CASH,SUCCESS,255.53,25.55,64,45.89,64.05,300.62,21,TRUE,4,4,BREAKFAST,TRUE,FALSE
ORD11355,sweet-delights-001,CUST5462,DRIVE_THRU,TAKEAWAY,2025-09-21T07:32:28,COMPLETED,CASH,SUCCESS,484.9,48.49,0,28.73,0,570.47,0,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD11356,noodle-nation-001,CUST5352,ZOMATO,DELIVERY,2025-09-21T14:53:52,COMPLETED,UPI,SUCCESS,527.67,52.77,71,56.26,35.48,620.79,35,TRUE,5,2,LUNCH,TRUE,FALSE
ORD11357,bean-brew-001,CUST5416,DINE_IN,DINE_IN,2025-09-21T05:21:26,COMPLETED,CASH,SUCCESS,323.91,32.39,0,76.32,0,381.07,0,TRUE,5,1,LATE_NIGHT,TRUE,FALSE
